time,P,Temp,Voltage
34.003,19.01,16.7714,1.80664
34.158,19.75,16.7714,1.80664
34.312,19.56,16.7714,1.80664
34.466,19.38,16.7714,1.80664
34.621,18.5,16.7714,1.80664
34.775,19.4,16.936,1.80664
34.929,19.08,16.936,1.80664
35.083,19.27,16.936,1.80664
35.237,18.61,16.936,1.80664
35.392,19.32,16.7714,1.80664
35.546,19.17,16.936,1.80664
35.7,19.36,16.936,1.80664
35.855,18.85,17.0999,1.80176
36.008,19.18,16.936,1.80664
36.163,18.82,17.0999,1.80176
36.317,19.37,17.0999,1.80664
36.471,19.15,17.0999,1.80176
36.626,18.83,17.0999,1.80664
36.78,19.32,17.0999,1.80176
36.934,18.88,17.0999,1.80176
37.088,19.48,17.0999,1.80664
37.242,19.21,17.263,1.80664
37.397,19.66,17.263,1.80176
37.551,19.47,17.263,1.80176
37.705,19,17.263,1.80664
37.86,19.59,17.263,1.80664
38.013,19.46,17.263,1.80664
38.168,19.44,17.263,1.80176
38.322,19.35,17.4254,1.80176
38.476,18.67,17.263,1.80664
38.631,19.79,17.4254,1.80176
38.785,19.46,17.4254,1.80664
38.939,19.25,17.4254,1.80176
39.093,18.69,17.4254,1.80176
39.247,19.77,17.4254,1.80176
39.402,18.93,17.5871,1.80176
39.556,19.42,17.5871,1.80176
39.71,19.16,17.4254,1.80176
39.865,18.32,17.7481,1.80176
40.018,19.15,17.5871,1.80664
40.173,18.86,17.5871,1.80176
40.327,19.8,17.7481,1.80664
40.481,19.25,17.7481,1.80176
40.636,18.88,17.9084,1.80176
40.79,19.51,17.7481,1.80176
40.944,18.95,17.9084,1.80176
41.098,19.45,17.9084,1.80176
41.252,18.84,17.9084,1.80176
41.407,18.91,17.9084,1.80176
41.561,18.58,17.9084,1.80176
41.715,19.15,18.068,1.80176
41.87,19.38,18.068,1.80176
42.023,19.8,17.9084,1.80664
42.178,19.53,18.068,1.80664
42.332,19.24,18.068,1.80176
42.486,19.35,18.068,1.80176
42.641,19.02,18.2269,1.80176
42.795,19.23,18.068,1.80176
42.949,19.07,18.2269,1.80176
43.103,19.55,18.068,1.80176
43.257,18.83,18.3851,1.80176
43.412,19.36,18.3851,1.80176
43.566,19.06,18.3851,1.80176
43.72,19.02,18.3851,1.80176
43.875,19.64,18.3851,1.80176
44.028,19.26,18.3851,1.80176
44.183,19.41,18.2269,1.80176
44.337,19.08,18.5427,1.80176
44.491,19.38,18.5427,1.80176
44.646,19.35,18.5427,1.80176
44.8,19.62,18.5427,1.80176
44.954,19,18.3851,1.80176
45.108,19.26,18.5427,1.80176
45.262,19.37,18.6996,1.80176
45.417,19.1,18.6996,1.80176
45.571,19.43,18.6996,1.80176
45.725,19.62,18.6996,1.80176
45.88,20,18.6996,1.80176
46.033,18.97,18.6996,1.80176
46.188,19.5,18.8559,1.80176
46.342,19.68,18.8559,1.80176
46.496,19.66,18.8559,1.80176
46.651,19.52,18.8559,1.80176
46.804,19.61,18.8559,1.80176
46.959,19.44,18.8559,1.80176
47.113,19.17,19.0115,1.80176
47.267,19.2,19.1665,1.80176
47.422,20.18,19.0115,1.80176
47.576,18.61,19.0115,1.80176
47.73,19.74,19.0115,1.80176
47.885,18.95,19.0115,1.80176
48.038,19.18,19.1665,1.80176
48.193,19.46,19.1665,1.80176
48.347,19.16,19.1665,1.80176
48.501,19.01,19.1665,1.80176
48.656,18.97,19.3209,1.80176
48.809,19.2,19.3209,1.80176
48.964,19.57,19.1665,1.80176
49.118,19.2,19.3209,1.80176
49.272,19.28,19.3209,1.80176
49.427,19.87,19.3209,1.80176
49.581,19.34,19.4747,1.80176
49.735,19.58,19.4747,1.80176
49.89,19.03,19.4747,1.80176
50.043,19.82,19.4747,1.80176
50.198,18.79,19.6279,1.80176
50.352,18.85,19.6279,1.80176
50.506,19.62,19.6279,1.80176
50.661,19.64,19.6279,1.80176
50.814,19.22,19.6279,1.80176
50.969,19.5,19.6279,1.80176
51.123,19.08,19.6279,1.80176
51.277,19.82,19.6279,1.80176
51.432,19.41,19.7805,1.80176
51.586,18.87,19.7805,1.80176
51.74,19.4,19.7805,1.80176
51.895,19.2,19.7805,1.80176
52.048,19.11,19.9325,1.80176
52.203,19.39,19.7805,1.80176
52.357,20.12,19.9325,1.80176
52.511,18.83,19.9325,1.80176
52.666,18.57,19.9325,1.80176
52.819,19.31,19.9325,1.80176
52.974,19.24,20.0839,1.80176
53.128,19.52,20.0839,1.80176
53.282,19.49,20.0839,1.80176
53.437,18.83,20.0839,1.80176
53.591,19.26,20.0839,1.80176
53.745,19.36,20.0839,1.80176
53.9,19.21,20.2347,1.80176
54.053,19.49,20.2347,1.80176
54.208,19.56,20.2347,1.80176
54.362,19.32,20.2347,1.80176
54.516,19.46,20.2347,1.80176
54.671,19.18,20.2347,1.80176
54.824,19.07,20.2347,1.80176
54.979,20.22,20.385,1.80176
55.133,19.77,20.385,1.80176
55.287,19.8,20.2347,1.80176
55.442,19.64,20.385,1.80176
55.596,19.1,20.385,1.80176
55.75,19.61,20.385,1.80176
55.905,19.66,20.5347,1.80176
56.058,19.02,20.5347,1.80176
56.213,19.18,20.6838,1.80176
56.367,19.12,20.5347,1.80176
56.521,19.52,20.6838,1.80176
56.676,18.96,20.5347,1.80176
56.829,19.53,20.5347,1.80176
56.984,19.65,20.6838,1.80176
57.138,19.18,20.5347,1.80176
57.292,19.44,20.6838,1.80176
57.447,19.57,20.6838,1.80176
57.601,19.11,20.6838,1.80176
57.755,19.25,20.8324,1.80176
57.91,19.46,20.8324,1.80176
58.063,18.92,20.8324,1.80176
58.218,19.08,20.8324,1.80176
58.372,19.3,20.8324,1.80176
58.526,20.01,20.9805,1.80176
58.681,19.09,20.9805,1.80176
58.834,18.93,20.9805,1.80176
58.989,19.68,20.9805,1.80176
59.143,19,21.128,1.80176
59.297,18.82,20.9805,1.80176
59.452,19.14,21.128,1.80176
59.606,19.18,20.9805,1.80176
59.76,19.38,21.128,1.80176
59.915,19.58,21.128,1.80176
60.068,18.82,21.128,1.80176
60.223,19.21,21.275,1.80176
60.377,18.92,21.275,1.80176
60.531,18.68,21.128,1.80176
60.686,18.89,21.275,1.80176
60.839,19.35,21.275,1.80176
60.994,19.39,21.275,1.80176
61.148,19.77,21.128,1.80176
61.302,20.28,21.275,1.80176
61.457,19.18,21.4215,1.80176
61.611,19.06,21.4215,1.80176
61.765,18.69,21.4215,1.80176
61.92,18.95,21.4215,1.80176
62.073,19.66,21.4215,1.80176
62.228,19.07,21.4215,1.80176
62.382,19.87,21.4215,1.80176
62.536,19.44,21.4215,1.80176
62.691,19.76,21.5675,1.80176
62.844,19.79,21.7129,1.80176
62.999,19.37,21.5675,1.80176
63.153,19.64,21.5675,1.80176
63.307,19.65,21.7129,1.80176
63.462,19.08,21.5675,1.80176
63.616,19.98,21.7129,1.80176
63.77,19.83,21.7129,1.80176
63.925,18.98,21.7129,1.80176
64.078,19.87,21.7129,1.80176
64.233,19.69,21.7129,1.80176
64.387,19,21.8579,1.80176
64.541,19.39,21.8579,1.80176
64.696,18.6,21.8579,1.80176
64.849,19.31,21.8579,1.80176
65.004,19.15,22.0024,1.80176
65.158,18.85,21.8579,1.80176
65.312,20.19,21.8579,1.80176
65.467,18.87,22.0024,1.80176
65.62,19.17,22.0024,1.80176
65.775,20.04,22.0024,1.80176
65.93,19.11,22.1463,1.80176
66.083,19.92,22.0024,1.80176
66.238,19.38,22.0024,1.80176
66.392,19.4,22.0024,1.80176
66.546,19.2,22.1463,1.80176
66.701,19.54,22.1463,1.80176
66.854,19.03,22.1463,1.80176
67.009,20.17,22.1463,1.80176
67.163,19.19,22.1463,1.80176
67.317,19.66,22.2898,1.80176
67.472,18.88,22.2898,1.80176
67.625,20.27,22.2898,1.80176
67.78,18.93,22.2898,1.80176
67.935,19.03,22.2898,1.80176
68.088,19.1,22.4328,1.80176
68.243,19.4,22.4328,1.80176
68.397,19.6,22.4328,1.80176
68.551,19.24,22.4328,1.80176
68.706,19.55,22.4328,1.80176
68.859,19.17,22.5754,1.80176
69.014,19.24,22.5754,1.80176
69.168,19.48,22.5754,1.80176
69.322,19.18,22.4328,1.80176
69.477,19.53,22.5754,1.80176
69.63,19.45,22.4328,1.80176
69.785,19.52,22.5754,1.80176
69.94,19.34,22.7174,1.80176
70.093,19.12,22.7174,1.80176
70.248,19.22,22.7174,1.80176
70.402,19.34,22.7174,1.80176
70.556,20.19,22.7174,1.80176
70.711,19.33,22.7174,1.80176
70.864,19.78,22.859,1.80176
71.019,18.97,22.859,1.80176
71.173,19.18,22.7174,1.80176
71.327,19.69,22.859,1.80176
71.482,19.55,22.859,1.80176
71.635,19.18,22.859,1.80176
71.79,19.7,23.0002,1.80176
71.945,19.47,22.859,1.80176
72.098,19.84,22.859,1.80176
72.253,19.26,23.0002,1.80176
72.407,19.49,22.859,1.80176
72.561,19.07,22.859,1.80176
72.716,19.62,23.0002,1.80176
72.869,19.88,23.0002,1.80176
73.024,19.57,23.0002,1.80176
73.178,19.61,23.1409,1.80176
73.332,19.11,23.1409,1.80176
73.487,19.88,23.0002,1.80176
73.64,19.23,23.0002,1.80176
73.795,18.85,23.1409,1.80176
73.95,18.94,23.1409,1.80176
74.103,19.65,23.1409,1.80176
74.258,18.76,23.1409,1.80176
74.412,18.75,23.1409,1.80176
74.566,18.88,23.2811,1.80176
74.721,19.5,23.1409,1.80176
74.874,19.18,23.2811,1.80176
75.029,19.72,23.2811,1.80176
75.183,19.44,23.2811,1.80176
75.337,18.99,23.2811,1.80176
75.492,19.49,23.4209,1.80176
75.645,19.02,23.2811,1.80176
75.8,19.15,23.2811,1.80664
75.955,19.44,23.4209,1.80176
76.108,19.51,23.4209,1.80176
76.263,19.28,23.4209,1.80176
76.417,19.62,23.4209,1.80176
76.571,19.63,23.5603,1.80176
76.726,19.25,23.5603,1.80176
76.879,19.72,23.5603,1.80176
77.034,19.49,23.4209,1.80176
77.188,19.04,23.5603,1.80176
77.342,19.63,23.5603,1.80176
77.497,19.72,23.5603,1.80176
77.65,19.16,23.6993,1.80176
77.805,19.4,23.6993,1.80176
77.96,19.3,23.6993,1.80176
78.113,19.1,23.5603,1.80176
78.268,19.43,23.6993,1.80176
78.422,19.34,23.8378,1.80176
78.576,19.48,23.6993,1.80176
78.731,19.01,23.6993,1.80176
78.884,20.07,23.6993,1.80176
79.039,18.56,23.8378,1.80176
79.193,18.77,23.6993,1.80176
79.347,19.25,23.6993,1.80176
79.502,19.61,23.8378,1.80176
79.655,19.22,23.8378,1.80176
79.81,18.6,23.8378,1.80176
79.965,19.1,23.8378,1.80176
80.118,19.28,23.8378,1.80176
80.273,18.69,23.8378,1.79688
80.427,19.6,23.8378,1.80176
80.581,19.02,23.9759,1.80176
80.736,19.31,23.9759,1.80176
80.889,19.07,23.9759,1.80176
81.044,19.6,23.9759,1.80176
81.198,19.03,23.9759,1.80176
81.352,19.34,23.9759,1.80176
81.507,19.42,24.1135,1.80176
81.66,19.13,24.1135,1.80176
81.815,19.6,24.1135,1.80176
81.97,19.15,23.9759,1.80176
82.123,20.06,24.2508,1.80176
82.278,19.27,24.1135,1.80176
82.432,18.77,24.2508,1.80176
82.586,19.13,24.2508,1.80176
82.741,19.32,24.1135,1.80176
82.894,18.85,24.2508,1.80176
83.049,19.36,24.2508,1.80176
83.203,19.32,24.2508,1.80176
83.357,19.8,24.2508,1.80176
83.512,18.85,24.2508,1.80176
83.665,20.24,24.3877,1.80176
83.82,18.88,24.3877,1.80176
83.975,19.11,24.2508,1.80176
84.128,19.36,24.3877,1.80176
84.283,20.09,24.3877,1.80176
84.436,19.93,24.3877,1.80176
84.591,19.43,24.2508,1.80176
84.746,18.56,24.3877,1.80176
84.899,19.43,24.3877,1.80176
85.054,18.39,24.5241,1.80176
85.208,19.04,24.5241,1.80176
85.362,18.86,24.5241,1.80176
85.517,20.24,24.5241,1.80176
85.67,18.74,24.5241,1.80176
85.825,19.36,24.5241,1.80176
85.98,19.52,24.5241,1.80176
86.133,19.06,24.6602,1.80176
86.288,19.4,24.6602,1.80176
86.441,19.32,24.6602,1.80176
86.596,19.45,24.7958,1.80176
86.751,19.48,24.6602,1.80176
86.904,18.84,24.6602,1.80176
87.059,19.67,24.6602,1.80176
87.213,19.13,24.6602,1.80176
87.367,19.24,24.6602,1.80176
87.522,19.34,24.6602,1.80176
87.675,19.38,24.7958,1.80176
87.83,19.23,24.7958,1.80176
87.985,19.1,24.7958,1.80176
88.138,19.01,24.6602,1.80176
88.293,19.16,24.9311,1.80176
88.446,19.54,24.9311,1.80176
88.601,18.89,24.7958,1.80176
88.756,19,24.7958,1.80176
88.909,19.21,24.7958,1.80176
89.064,18.96,24.7958,1.80176
89.218,19.89,24.9311,1.80176
89.372,19.48,24.9311,1.80176
89.527,19.93,24.9311,1.80176
89.68,19.3,24.9311,1.80176
89.835,19.42,25.066,1.80176
89.99,19.93,25.066,1.80176
90.143,19.56,24.9311,1.80176
90.298,19.58,25.066,1.80176
90.451,18.38,25.066,1.80176
90.606,19.85,24.9311,1.80176
90.761,19.88,25.066,1.80176
90.914,19.35,25.066,1.80176
91.069,19.99,25.066,1.80176
91.223,18.92,25.2005,1.80176
91.377,18.87,25.066,1.80176
91.532,19.66,25.066,1.80176
91.685,19.35,25.066,1.80176
91.84,19.79,25.2005,1.80176
91.995,19.04,25.2005,1.80176
92.148,18.6,25.2005,1.80176
92.303,18.93,25.2005,1.80176
92.456,18.47,25.2005,1.80176
92.611,19.42,25.2005,1.80176
92.766,19.71,25.2005,1.80176
92.919,19.67,25.2005,1.80176
93.074,19.11,25.3346,1.80176
93.228,19.42,25.2005,1.80176
93.382,19.31,25.3346,1.80176
93.537,19.17,25.3346,1.80176
93.69,18.97,25.3346,1.80176
93.845,19.46,25.3346,1.80176
94,19.36,25.3346,1.80176
94.153,19.04,25.4684,1.80176
94.308,18.77,25.4684,1.80176
94.461,19.7,25.3346,1.80176
94.616,19,25.3346,1.80176
94.771,19.5,25.4684,1.80176
94.924,19.72,25.4684,1.80176
95.079,19.37,25.4684,1.80176
95.233,19.86,25.6018,1.80176
95.387,19.65,25.3346,1.80176
95.542,19.8,25.4684,1.80176
95.695,19.43,25.4684,1.79688
95.85,19.48,25.4684,1.80176
96.005,19.58,25.4684,1.80176
96.158,19.11,25.6018,1.80176
96.313,19.1,25.4684,1.80176
96.466,19.9,25.4684,1.80176
96.621,19.89,25.4684,1.80176
96.776,19.5,25.6018,1.80176
96.929,18.9,25.6018,1.80176
97.084,19.48,25.6018,1.80176
97.238,19.4,25.6018,1.80176
97.392,19.46,25.4684,1.80176
97.547,19.87,25.6018,1.80176
97.7,19.81,25.6018,1.80176
97.855,18.79,25.7348,1.80176
98.01,19.32,25.6018,1.80176
98.163,19.11,25.7348,1.80176
98.318,18.92,25.7348,1.80176
98.471,19.67,25.7348,1.80176
98.626,20.34,25.8675,1.80176
98.781,19.22,25.7348,1.80176
98.934,19.26,25.7348,1.80176
99.089,19.22,25.8675,1.80176
99.243,19.52,25.7348,1.80176
99.397,19.29,25.7348,1.80176
99.552,19.26,25.8675,1.80176
99.705,19.02,25.8675,1.80176
99.86,19.79,25.8675,1.80176
100.015,19.64,25.8675,1.80176
100.168,19.12,25.8675,1.80176
100.323,19.16,25.8675,1.80176
100.476,19.48,25.8675,1.80176
100.631,19.43,25.8675,1.80176
100.786,19.58,25.8675,1.80176
100.939,19.1,25.9998,1.80176
101.094,19.32,25.8675,1.80176
101.249,20.21,25.9998,1.80176
101.402,19.14,25.9998,1.80176
101.557,19.48,25.9998,1.80176
101.711,18.78,25.9998,1.80176
101.865,19.38,25.8675,1.80176
102.02,19.06,25.9998,1.80176
102.174,19.38,25.9998,1.80176
102.328,19.79,26.1317,1.80176
102.482,19.03,26.1317,1.80176
102.637,19.02,26.1317,1.80176
102.791,18.94,26.1317,1.80176
102.945,19.27,26.1317,1.80176
103.1,18.97,26.1317,1.80176
103.254,19.09,25.9998,1.80176
103.408,19.31,26.1317,1.80176
103.563,19.11,26.2633,1.80176
103.716,19.02,26.1317,1.80176
103.871,19,26.1317,1.80176
104.026,19.2,26.2633,1.80176
104.179,19.7,26.2633,1.80176
104.334,19.35,26.2633,1.80176
104.488,19.81,26.2633,1.80176
104.642,19.25,26.2633,1.80176
104.797,19.72,26.3946,1.80176
104.951,19.03,26.2633,1.80176
105.105,20.06,26.2633,1.80176
105.26,19.51,26.2633,1.80176
105.414,18.95,26.3946,1.80176
105.568,19.21,26.2633,1.80176
105.722,19.19,26.3946,1.80176
105.877,19.24,26.3946,1.80176
106.031,19.35,26.3946,1.80176
106.185,19.41,26.3946,1.80176
106.34,19.63,26.5255,1.80176
106.493,19.76,26.3946,1.80176
106.648,19.27,26.3946,1.80176
106.803,19.25,26.5255,1.80176
106.956,20.19,26.5255,1.80176
107.111,20.31,26.5255,1.80176
107.266,19.18,26.5255,1.80176
107.419,19.12,26.3946,1.80176
107.574,19.04,26.5255,1.80176
107.727,18.85,26.5255,1.80176
107.882,19.63,26.5255,1.80176
108.037,19.62,26.5255,1.80176
108.19,19.12,26.6561,1.80176
108.345,19.51,26.5255,1.80176
108.499,18.66,26.6561,1.80176
108.653,18.55,26.6561,1.80176
108.808,18.97,26.6561,1.80176
108.962,19.61,26.6561,1.80176
109.116,18.95,26.5255,1.80176
109.271,18.66,26.7863,1.80176
109.425,19.5,26.6561,1.80176
109.579,19.69,26.7863,1.80176
109.733,18.77,26.7863,1.80176
109.888,20.06,26.7863,1.80176
110.042,19.27,26.7863,1.80176
110.196,19.5,26.7863,1.80176
110.351,18.98,26.7863,1.80176
110.504,19.98,26.7863,1.80176
110.659,19.22,26.7863,1.79688
110.814,19.06,26.7863,1.80176
110.967,19.69,26.9162,1.80176
111.122,19.64,26.7863,1.80176
111.277,19.8,26.9162,1.80176
111.43,19.36,26.7863,1.80176
111.585,19.45,26.9162,1.80176
111.739,19.43,26.9162,1.80176
111.893,19.55,26.9162,1.80176
112.048,19.33,26.9162,1.80176
112.202,20.51,27.0458,1.80176
112.356,18.98,26.9162,1.80176
112.51,19.57,26.9162,1.80176
112.665,18.95,27.0458,1.80176
112.819,19.05,27.0458,1.80176
112.973,19.19,27.0458,1.80176
113.128,19.57,27.0458,1.80176
113.282,19.45,27.0458,1.80176
113.436,19.46,27.0458,1.80176
113.591,19.55,27.0458,1.80176
113.744,19.08,27.0458,1.80176
113.899,18.94,27.0458,1.80176
114.054,19.78,27.1751,1.80176
114.207,19.16,27.1751,1.80176
114.362,20.1,27.1751,1.80176
114.516,20.27,27.0458,1.80176
114.67,20.02,27.0458,1.80176
114.825,18.96,27.1751,1.80176
114.978,19.15,27.1751,1.80176
115.133,19.45,27.1751,1.80176
115.288,19.05,27.1751,1.80176
115.441,19.37,27.1751,1.80176
115.596,20.02,27.1751,1.80176
115.75,19.44,27.4327,1.80176
115.904,19.58,27.1751,1.80176
116.059,19.31,27.1751,1.80176
116.213,18.76,27.304,1.80176
116.367,18.92,27.304,1.80176
116.521,18.88,27.304,1.80176
116.676,18.8,27.304,1.80176
116.83,19.23,27.304,1.80176
116.984,19.59,27.4327,1.80176
117.139,19.89,27.304,1.80176
117.293,19.21,27.4327,1.80176
117.447,19.52,27.4327,1.79688
117.602,19.05,27.304,1.80176
117.755,19.28,27.561,1.80176
117.91,19.35,27.4327,1.80176
118.065,19.48,27.4327,1.80176
118.218,19.22,27.4327,1.80176
118.373,19.1,27.4327,1.80176
118.528,19.41,27.4327,1.80176
118.681,19.49,27.4327,1.80176
118.836,18.49,27.4327,1.80176
118.99,19.63,27.4327,1.80176
119.144,20.34,27.4327,1.80176
119.299,19.08,27.561,1.80176
119.453,19.51,27.4327,1.80176
119.607,19.08,27.561,1.80176
119.761,19.67,27.4327,1.80176
119.916,19.24,27.561,1.80176
120.07,19.44,27.561,1.80176
120.224,19.45,27.4327,1.80176
120.379,19.36,27.561,1.80176
120.532,19.37,27.561,1.80176
120.687,19.13,27.689,1.80176
120.842,19.64,27.561,1.80176
120.995,19.6,27.561,1.80176
121.15,19.83,27.561,1.80176
121.305,19.67,27.689,1.80176
121.458,19.33,27.561,1.80176
121.613,19.21,27.689,1.80176
121.767,19.46,27.689,1.80176
121.921,19.65,27.689,1.80176
122.076,19.12,27.561,1.80176
122.23,19.43,27.689,1.80176
122.384,19.32,27.689,1.80176
122.539,19.47,27.561,1.80176
122.693,19.6,27.689,1.80176
122.847,19.17,27.689,1.80176
123.001,19.27,27.689,1.80176
123.155,18.93,27.689,1.80176
123.31,19.77,27.689,1.80176
123.464,19.19,27.689,1.79688
123.618,19.06,27.8167,1.80176
123.772,19.17,27.8167,1.80176
123.927,18.92,27.8167,1.80176
124.081,19.86,27.8167,1.80176
124.235,19.56,27.8167,1.80176
124.39,20.04,27.9441,1.80176
124.544,19.35,27.8167,1.80176
124.698,19.6,27.8167,1.80176
124.853,19.61,27.9441,1.80176
125.006,19.35,27.8167,1.80176
125.161,20.12,27.9441,1.80176
125.316,19.19,27.9441,1.80176
125.469,19.64,27.8167,1.80176
125.624,18.98,27.9441,1.80176
125.778,19.11,27.9441,1.80176
125.932,19.47,27.9441,1.80176
126.087,19.45,27.8167,1.80176
126.241,19.28,27.9441,1.80176
126.395,18.97,27.9441,1.80176
126.55,19.63,27.9441,1.80176
